Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_663.jpg;0;0;0;2.27214;104.7184;171.7095;359.7745;107.0108;-0.001237371
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_729.jpg;0;0;0;2.262789;104.6786;171.8394;359.7803;107.0108;-0.001399015
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_796.jpg;0;0;0;2.254755;104.6269;172.0121;359.7828;106.8605;359.9838
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_862.jpg;-0.03547914;0;0;2.247006;104.5883;172.1411;359.7766;106.769;359.9749
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_929.jpg;0;0;0;2.236801;104.5497;172.2694;359.7663;106.7544;359.9769
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_23_996.jpg;0;0.09988394;0;2.229285;104.4982;172.4398;359.7497;106.7542;359.9857
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_063.jpg;-2.032708;0.09781157;0;2.226935;104.4605;172.5678;359.7461;106.6491;359.9754
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_129.jpg;0;0;0;2.221005;104.4225;172.6955;359.7454;106.5889;359.9781
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_196.jpg;0;0;0;2.213427;104.372;172.865;359.7355;106.5783;359.986
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_263.jpg;0;0;0;2.205979;104.3343;172.9915;359.7238;106.5792;-0.004604071
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_328.jpg;0;0.1987116;0;2.19839;104.2967;173.1178;359.7177;106.5805;0.006888989
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_395.jpg;0;0.3992859;0;2.2032;104.2462;173.2874;359.7427;106.5806;0.01931719
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_462.jpg;0;0.1992646;0;2.213805;104.2081;173.4155;359.7874;106.5807;0.02718152
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_529.jpg;0;0;0;2.214599;104.17;173.5436;359.8318;106.5807;0.03377786
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_596.jpg;0;0.1988347;0;2.210551;104.1193;173.7139;359.882;106.5807;0.04058043
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_662.jpg;0;0.3996305;0;2.213797;104.0811;173.8423;359.9324;106.5807;0.04420453
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_728.jpg;0;0.1994079;0;2.226961;104.0427;173.9715;-0.00277042;106.5806;0.04660729
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_796.jpg;0;0.0004049838;0;2.227037;103.9915;174.1433;0.06820199;106.5807;0.04802546
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_862.jpg;0;0;0;2.220531;103.9535;174.2713;0.09454218;106.5801;0.04647127
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_928.jpg;0;0.1984617;0;2.213274;103.9156;174.3987;0.103681;106.5789;0.04228156
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_24_995.jpg;0;0.3979963;0;2.21822;103.8649;174.5694;0.1248859;106.5762;0.03299882
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_062.jpg;0;0.1986926;0;2.228935;103.8267;174.6981;0.1498629;106.5736;0.02308791
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_128.jpg;0;0;0;2.229807;103.7885;174.8266;0.1642167;106.5714;0.01268866
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_196.jpg;0;0.1002451;0;2.223285;103.7379;174.9969;0.1551223;106.5691;0.0008549023
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_262.jpg;0;0.2994825;0;2.221379;103.6999;175.1246;0.1446432;106.5706;-0.0003714177
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_328.jpg;0;0.2995701;0;2.233779;103.6616;175.2531;0.1488976;106.5724;-0.0003454176
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_394.jpg;0;0.09963409;0;2.238834;103.6104;175.4248;0.1555608;106.5739;-0.0002604219
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_461.jpg;0;0;0;2.235638;103.5722;175.553;0.1435931;106.5745;-0.0002214566
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_528.jpg;0;0;0;2.226234;103.5342;175.6806;0.1147834;106.575;-0.0001251481
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_595.jpg;0;0;0;2.218913;103.4839;175.8496;0.05521301;106.5751;-0.001028168
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_661.jpg;0;0;0;2.211588;103.4464;175.9756;-0.003456385;106.5751;-0.00184371
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_728.jpg;0;0;0;2.201797;103.409;176.1012;359.9323;106.576;-0.0006374417
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_794.jpg;0;0;0;2.194328;103.3594;176.268;359.8522;106.5754;-0.0002932422
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_861.jpg;-2.035337;0.1017669;0;2.186745;103.3229;176.393;359.7998;106.4734;359.9884
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_928.jpg;0;0.3014649;0;2.185103;103.2861;176.5182;359.7659;106.4097;359.9857
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_25_994.jpg;0;0.301376;0;2.194556;103.2375;176.6872;359.7773;106.2492;359.9725
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_061.jpg;-2.030766;0.1010989;0;2.201221;103.2012;176.8146;359.8022;106.1259;359.9551
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_128.jpg;0;0.1010314;0;2.195337;103.1648;176.9415;359.82;106.0595;359.9458
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_195.jpg;0;0.3022666;0;2.195445;103.116;177.111;359.8523;106.0479;359.9406
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_261.jpg;-0.01809485;0.3031713;0;2.203591;103.0797;177.2391;359.8982;105.9706;359.9263
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_328.jpg;0;0.1033963;0;2.211258;103.0429;177.3675;359.9507;105.9583;359.9224
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_394.jpg;0;0;0;2.206597;102.9942;177.538;-0.002052092;105.9561;359.9202
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_461.jpg;0;0;0;2.199703;102.9578;177.6649;0.01125776;105.9559;359.9206
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_527.jpg;2.013808;0;0;2.190037;102.9214;177.7911;0.007029007;105.9979;359.9296
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_594.jpg;0;0.1007875;0;2.182586;102.8732;177.9584;359.9804;106.0424;359.9413
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_662.jpg;-2.018166;0.3017053;0;2.180734;102.8377;178.0842;359.9666;105.9417;359.9332
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_727.jpg;-6.015016;0.1018628;0;2.186415;102.8047;178.2112;359.9679;105.4866;359.8748
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_794.jpg;-9.983042;0;0;2.178503;102.7667;178.3812;359.9718;104.1728;359.6956
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_860.jpg;-10.00945;0.2000154;0;2.167579;102.7424;178.5093;359.9911;102.8763;359.5143
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_927.jpg;-14.02288;0.1999455;0;2.169579;102.7221;178.6379;0.003720319;101.4033;359.2919
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_26_994.jpg;-15;0.0004393384;0;2.162766;102.7029;178.8092;-0.001573918;99.0271;358.9303
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_061.jpg;-13.01097;0;0;2.15275;102.6906;178.9373;0.00233285;97.32336;358.7732
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_127.jpg;-13.03553;0;0;2.136146;102.6809;179.0643;359.9846;95.64252;358.7892
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_194.jpg;-9.036332;0;0;2.130559;102.6722;179.2335;359.9732;93.90671;358.9824
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_260.jpg;-5.0369;0.1999716;0;2.12483;102.6682;179.3607;359.9735;93.04956;359.11
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_326.jpg;-1.051442;0.0006986856;0;2.126118;102.6639;179.4878;359.9635;92.60172;359.2489
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_393.jpg;2.05374;0;0;2.119605;102.6559;179.6564;359.9264;92.60718;359.4878
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_460.jpg;0;0.1016709;0;2.111967;102.65;179.7822;359.889;92.66183;359.6596
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_526.jpg;0;0.09965658;0;2.111296;102.6443;179.9082;359.8599;92.66962;359.819
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_592.jpg;0;0;0;2.106984;102.6367;180.0757;359.8188;92.67096;0.0141583
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_660.jpg;0;0.1011392;0;2.099848;102.6311;180.2009;359.7836;92.67093;0.1450932
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_726.jpg;0;0.301723;0;2.099033;102.6256;180.3264;359.7684;92.66678;0.2522222
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_793.jpg;0;0.1038629;0;2.103108;102.6183;180.4949;359.7928;92.65967;0.3556664
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_860.jpg;0;0;0;2.100006;102.6128;180.621;359.8181;92.65558;0.4094143
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_926.jpg;2.019658;0.2021221;0;2.093279;102.6069;180.747;359.8456;92.69388;0.452491
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_27_993.jpg;0;0.1988442;0;2.098217;102.599;180.9157;359.906;92.73764;0.484381
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_059.jpg;-1.981739;0;0;2.100122;102.5939;181.0423;359.9477;92.6384;0.4761246
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_126.jpg;0;0;0;2.091356;102.5884;181.1681;359.9719;92.58444;0.4656883
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_192.jpg;0;0;0;2.084449;102.5811;181.3347;359.9807;92.57535;0.4405448
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_259.jpg;0;0.1000557;0;2.077533;102.5756;181.4591;359.9756;92.57385;0.4106382
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_326.jpg;0;0.2999443;0;2.07697;102.5701;181.5836;359.9746;92.57364;0.37547
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_392.jpg;0;0.09967908;0;2.081509;102.5626;181.7501;359.9839;92.5737;0.322152
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_460.jpg;-2.040784;0;0;2.078701;102.5578;181.8745;359.9802;92.46878;0.2617338
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_526.jpg;0;0.09944223;0;2.069576;102.5528;181.9983;359.9637;92.41058;0.2077691
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_593.jpg;0;0.2991627;0;2.069706;102.5458;182.1636;359.9507;92.40137;0.1409765
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_659.jpg;-2.020203;0.09727273;0;2.075896;102.5413;182.2881;359.9518;92.29666;0.07570975
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_726.jpg;0;0;0;2.070705;102.5365;182.4121;359.9444;92.23764;0.02094545
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_793.jpg;0;0.1014211;0;2.063463;102.5311;182.5766;359.9181;92.08185;359.9362
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_859.jpg;-3.986618;0.300752;0;2.061822;102.5284;182.7002;359.9111;91.79279;359.853
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_925.jpg;-4.000071;0.1011025;0;2.068038;102.5264;182.8245;359.9269;91.45819;359.7737
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_28_993.jpg;-3.955947;0;0;2.061414;102.527;182.9898;359.954;90.69211;359.6305
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_059.jpg;-3.990573;0;0;2.054294;102.5287;183.1132;359.9741;90.12231;359.53
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_125.jpg;-3.963336;0;0;2.045318;102.5303;183.2361;359.9857;89.75549;359.457
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_192.jpg;0;0;0;2.038033;102.5322;183.3991;359.9921;89.4858;359.4055
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_259.jpg;-4.028255;0.1018959;0;2.03102;102.5349;183.5208;359.994;89.19128;359.3635
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_325.jpg;-0.06437413;0.1012197;0;2.029759;102.5378;183.6426;0.002350159;88.93488;359.3401
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_392.jpg;0;0;0;2.025487;102.5407;183.8043;359.9901;88.88698;359.3631
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_458.jpg;0;0;0;2.01917;102.5428;183.925;359.9722;88.88547;359.3977
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_525.jpg;0;0;0;2.010175;102.545;184.0452;359.9461;88.88618;359.4426
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_592.jpg;-1.984581;0.199666;0;2.005931;102.5487;184.2051;359.9161;88.78703;359.5017
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_658.jpg;-5.99145;0;0;2.006733;102.5546;184.3249;359.9041;88.28929;359.4904
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_725.jpg;-5.997797;0;0;1.995386;102.5632;184.4441;359.896;87.47067;359.4404
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_792.jpg;-6.024395;0;0;1.9893;102.5753;184.6023;359.8842;86.63231;359.3987
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_858.jpg;-6.055399;0;0;1.980625;102.587;184.7202;359.8773;85.85556;359.3384
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_925.jpg;-6.06177;0;0;1.971988;102.5988;184.8378;359.875;85.25807;359.3044
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_29_992.jpg;-10.08112;0;0;1.962808;102.6199;184.993;359.8779;83.98414;359.1849
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_058.jpg;-10.08548;0;0;1.951561;102.6395;185.1082;359.8863;82.75757;359.0561
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_125.jpg;-10.1273;0;0;1.939782;102.6616;185.2229;359.9248;81.46805;358.938
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_192.jpg;-10.16252;0;0;1.930481;102.6939;185.3749;0.01203731;79.76615;358.8585
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_258.jpg;-10.20151;0;0;1.923272;102.72;185.4864;359.9932;78.5372;358.8928
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_324.jpg;-10.25702;0;0;1.91243;102.7496;185.5966;359.9821;77.24967;358.939
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_390.jpg;-6.233315;0;0;1.906939;102.7803;185.7062;359.9713;76.2518;358.9945
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_457.jpg;-6.285184;0;0;1.901559;102.8213;185.8518;359.9455;75.38012;359.0945
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_524.jpg;-2.298139;0;0;1.894997;102.8522;185.9604;359.9167;74.92706;359.1818
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_592.jpg;0;0;0;1.886592;102.8917;186.1049;359.8619;74.80229;359.3487
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_658.jpg;0;0;0;1.880254;102.9211;186.2129;359.8146;74.79369;359.4792
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_725.jpg;0;0;0;1.873937;102.9503;186.3204;359.7652;74.7922;359.6083
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_791.jpg;0;0;0;1.865481;102.9893;186.4631;359.6991;74.7916;359.774
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_858.jpg;0;0;0;1.859119;103.0184;186.5698;359.6513;74.79135;359.8907
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_924.jpg;0;0;0;1.850619;103.0475;186.6761;359.6067;74.79118;-0.001070791
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_30_991.jpg;0;0;0;1.844239;103.0863;186.8176;359.5632;74.78588;0.1159631
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_057.jpg;0.0362134;0;0;1.837001;103.1151;186.9237;359.5543;74.84684;0.1867737
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_124.jpg;0;0;0.09974302;1.830298;103.1438;187.0289;359.5424;74.85361;0.2377892
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_191.jpg;0;0;0.2989804;1.784327;103.1809;187.164;359.4455;74.84379;0.2594529
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_258.jpg;2.025555;0;0.5026503;1.714048;103.2062;187.2578;359.2376;74.92251;0.258953
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_324.jpg;5.983942;0;0;1.632678;103.229;187.3493;359.0318;75.26099;0.2640055
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_390.jpg;5.963313;0;0.1018888;1.622833;103.2509;187.443;358.9774;75.85509;0.2156508
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_458.jpg;6.08993;0;0.2975404;1.583556;103.2779;187.5653;358.9584;76.52393;0.08355626
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_524.jpg;10.109;0;0;1.511012;103.2937;187.6529;358.8873;77.32497;0.04350034
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_591.jpg;14.12901;0;0;1.494414;103.3101;187.7713;358.8951;78.86578;0.06453366
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_657.jpg;15;0;0.1994363;1.477966;103.3189;187.8593;358.9366;80.24062;0.1079229
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_724.jpg;15;0;0.3984937;1.425872;103.3253;187.9426;358.9188;81.59064;0.1438227
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_13_31_790.jpg;15;0;0.09917341;1.359634;103.3301;188.0241;358.9338;82.85346;0.1394011
